geneNcbiID,geneDSI,geneDPI,diseaseName,score,gene_index,disease_index
6932,0.523,0.783,Systemic lupus erythematosus,0.6000000000000001,2032,15
100131814,0.738,0.435,Schizophrenias,0.6000000000000001,2033,14
1113,0.402,0.957,Schizophrenias,0.6000000000000001,2034,14
3563,0.523,0.783,Schizophrenias,0.6000000000000001,2035,14
4835,0.593,0.739,Schizophrenias,0.6000000000000001,1324,14
10058,0.472,0.87,Colorectal Cancer,0.6000000000000001,1018,7
3704,0.534,0.87,Rheumatoid arthritis,0.6000000000000001,2036,10
1128,0.627,0.783,Epilepsies,0.6000000000000001,931,13
574451,0.67,0.565,Schizophrenias,0.6000000000000001,2037,14
10057,0.564,0.826,Colorectal Cancer,0.6000000000000001,2038,7
590,0.416,0.913,Breast Cancer,0.6000000000000001,40,1
4862,0.588,0.783,Schizophrenias,0.6000000000000001,1826,14
5358,0.599,0.696,Breast Cancer,0.6000000000000001,2039,1
8843,0.667,0.739,Schizophrenias,0.6000000000000001,2040,14
1281,0.436,0.913,Colorectal Cancer,0.6000000000000001,2041,7
494335,0.62,0.739,Type 2 Diabetes,0.6000000000000001,2042,0
23008,0.676,0.696,Breast Cancer,0.6000000000000001,2043,1
2534,0.488,0.957,Bipolar Disorder,0.6000000000000001,360,16
2774,0.618,0.696,Bipolar Disorder,0.6000000000000001,2044,16
26040,0.468,0.913,Breast Cancer,0.6000000000000001,2045,1
7782,0.679,0.696,Alzheimer Disease,0.6000000000000001,2046,2
8241,0.546,0.826,Colorectal Cancer,0.6000000000000001,2001,7
1649,0.43,0.913,Type 1 Diabetes,0.6000000000000001,559,3
57142,0.499,0.913,Colorectal Cancer,0.6000000000000001,974,7
51203,0.574,0.783,Colorectal Cancer,0.6000000000000001,2047,7
2199,0.622,0.652,Colorectal Cancer,0.6000000000000001,2048,7
5244,0.462,0.913,Colorectal Cancer,0.6000000000000001,2049,7
1509,0.418,0.913,Rheumatoid arthritis,0.6000000000000001,321,10
597,0.498,0.87,Rheumatoid arthritis,0.6000000000000001,1013,10
654,0.495,0.87,Rheumatoid arthritis,0.6000000000000001,2050,10
7132,0.371,0.913,Cystic Fibrosis,0.6000000000000001,371,5
5100,0.641,0.696,Breast Cancer,0.6000000000000001,2051,1
23499,0.564,0.783,Breast Cancer,0.6000000000000001,2052,1
26038,0.564,0.783,Breast Cancer,0.6000000000000001,1836,1
27340,0.622,0.609,Breast Cancer,0.6000000000000001,2053,1
4023,0.428,0.87,Schizophrenias,0.6000000000000001,139,14
4650,0.618,0.739,Schizophrenias,0.6000000000000001,2054,14
5340,0.377,0.913,Schizophrenias,0.6000000000000001,2055,14
1961,0.679,0.609,Schizophrenias,0.6000000000000001,2056,14
259173,0.848,0.174,Schizophrenias,0.6000000000000001,2057,14
1191,0.39,0.913,Schizophrenias,0.6000000000000001,74,14
7178,0.503,0.87,Schizophrenias,0.6000000000000001,2058,14
8899,0.689,0.348,Breast Cancer,0.6000000000000001,2059,1
8997,0.551,0.87,Breast Cancer,0.6000000000000001,2060,1
4133,0.497,0.87,Parkinson Disease,0.6000000000000001,1133,4
9759,0.463,0.913,Breast Cancer,0.6000000000000001,2061,1
5743,0.323,0.957,Systemic lupus erythematosus,0.6000000000000001,72,15
1453,0.556,0.783,Breast Cancer,0.6000000000000001,2062,1
10580,0.652,0.696,Breast Cancer,0.6000000000000001,1610,1
6249,0.602,0.826,Breast Cancer,0.6000000000000001,2063,1
2638,0.449,0.913,Schizophrenias,0.6000000000000001,388,14
6160,0.575,0.87,Breast Cancer,0.6000000000000001,2064,1
8438,0.598,0.696,Breast Cancer,0.6000000000000001,1339,1
3692,0.567,0.826,Breast Cancer,0.6000000000000001,2065,1
5506,0.541,0.913,Breast Cancer,0.6000000000000001,169,1
1036,0.602,0.739,Colorectal Cancer,0.6000000000000001,2066,7
10016,0.625,0.696,Breast Cancer,0.6000000000000001,2067,1
1974,0.576,0.87,Breast Cancer,0.6000000000000001,2068,1
2876,0.423,0.913,Epilepsies,0.6000000000000001,262,13
5243,0.326,0.957,Cardiovascular Diseases,0.6000000000000001,61,12
27030,0.6,0.609,Breast Cancer,0.6000000000000001,1038,1
56479,0.577,0.783,Colorectal Cancer,0.6000000000000001,2069,7
57124,0.551,0.609,Colorectal Cancer,0.6000000000000001,2070,7
2894,0.573,0.87,Colorectal Cancer,0.6000000000000001,764,7
2202,0.48,0.826,Colorectal Cancer,0.6000000000000001,1896,7
477,0.507,0.87,Bipolar Disorder,0.6000000000000001,693,16
5730,0.499,0.87,Bipolar Disorder,0.6000000000000001,2071,16
7425,0.57,0.783,Bipolar Disorder,0.6000000000000001,2072,16
7531,0.51,0.87,Bipolar Disorder,0.6000000000000001,1193,16
9177,0.631,0.609,Bipolar Disorder,0.6000000000000001,1860,16
9990,0.564,0.783,Bipolar Disorder,0.6000000000000001,2073,16
2560,0.637,0.522,Bipolar Disorder,0.6000000000000001,1640,16
3236,0.582,0.609,Rheumatoid arthritis,0.6000000000000001,2074,10
3394,0.494,0.87,Rheumatoid arthritis,0.6000000000000001,743,10
9260,0.511,0.913,Breast Cancer,0.6000000000000001,2075,1
5788,0.414,0.913,Breast Cancer,0.6000000000000001,802,1
1745,0.596,0.696,Schizophrenias,0.6000000000000001,2076,14
175,0.579,0.87,Schizophrenias,0.6000000000000001,2077,14
58510,0.848,0.348,Schizophrenias,0.6000000000000001,2078,14
65018,0.471,0.913,Schizophrenias,0.6000000000000001,32,14
6539,0.657,0.783,Schizophrenias,0.6000000000000001,2079,14
7052,0.423,0.913,Schizophrenias,0.6000000000000001,863,14
7351,0.472,0.913,Schizophrenias,0.6000000000000001,586,14
9342,0.594,0.826,Schizophrenias,0.6000000000000001,2080,14
9759,0.463,0.913,Schizophrenias,0.6000000000000001,2061,14
1439,0.614,0.826,Schizophrenias,0.6000000000000001,2081,14
2030,0.504,0.913,Colorectal Cancer,0.6000000000000001,1727,7
8605,0.733,0.391,Schizophrenias,0.6000000000000001,2082,14
57692,0.532,0.87,Breast Cancer,0.6000000000000001,2083,1
65125,0.509,0.826,Colorectal Cancer,0.6000000000000001,1669,7
57192,0.558,0.913,Breast Cancer,0.6000000000000001,2084,1
116113,0.602,0.783,Breast Cancer,0.6000000000000001,2085,1
3914,0.514,0.826,Colorectal Cancer,0.6000000000000001,2086,7
5825,0.617,0.652,Colorectal Cancer,0.6000000000000001,2087,7
154664,0.53,0.87,Colorectal Cancer,0.6000000000000001,1516,7
256536,0.676,0.652,Colorectal Cancer,0.6000000000000001,2088,7
493856,0.544,0.826,Type 2 Diabetes,0.6000000000000001,2089,0
23345,0.479,0.913,Colorectal Cancer,0.6000000000000001,308,7
23236,0.541,0.826,Bipolar Disorder,0.6000000000000001,773,16
2897,0.609,0.783,Bipolar Disorder,0.6000000000000001,1865,16
319100,0.591,0.652,Bipolar Disorder,0.6000000000000001,2090,16
347,0.509,0.783,Bipolar Disorder,0.6000000000000001,1428,16
5173,0.499,0.87,Bipolar Disorder,0.6000000000000001,1078,16
79365,0.59,0.609,Bipolar Disorder,0.6000000000000001,2091,16
60626,0.765,0.304,Breast Cancer,0.6000000000000001,2092,1
406973,0.492,0.87,Systemic lupus erythematosus,0.6000000000000001,2093,15
10019,0.497,0.783,Systemic lupus erythematosus,0.6000000000000001,307,15
10279,0.783,0.348,Schizophrenias,0.6000000000000001,2094,14
1756,0.409,0.913,Schizophrenias,0.6000000000000001,14,14
23305,0.612,0.783,Schizophrenias,0.6000000000000001,2095,14
2953,0.704,0.478,Schizophrenias,0.6000000000000001,2096,14
5444,0.407,1.0,Schizophrenias,0.6000000000000001,341,14
5662,0.603,0.696,Schizophrenias,0.6000000000000001,2097,14
5664,0.474,0.87,Schizophrenias,0.6000000000000001,73,14
7515,0.418,0.913,Schizophrenias,0.6000000000000001,355,14
7781,0.627,0.696,Schizophrenias,0.6000000000000001,2098,14
85439,0.722,0.348,Schizophrenias,0.6000000000000001,2099,14
339896,0.774,0.565,Bipolar Disorder,0.6000000000000001,2100,16
21,0.46,0.87,Colorectal Cancer,0.6000000000000001,992,7
8861,0.652,0.565,Colorectal Cancer,0.6000000000000001,2101,7
5914,0.431,0.913,Schizophrenias,0.6000000000000001,517,14
12,0.445,0.913,Cystic Fibrosis,0.6000000000000001,2102,5
119032,0.816,0.261,Schizophrenias,0.6000000000000001,2103,14
6257,0.555,0.913,Breast Cancer,0.6000000000000001,2104,1
124872,0.582,0.87,Colorectal Cancer,0.6000000000000001,2105,7
2737,0.42,0.913,Colorectal Cancer,0.6000000000000001,2106,7
80332,0.605,0.609,Breast Cancer,0.6000000000000001,2107,1
91107,0.686,0.565,Breast Cancer,0.6000000000000001,2108,1
51466,0.673,0.435,Breast Cancer,0.6000000000000001,2109,1
7052,0.423,0.913,Bipolar Disorder,0.6000000000000001,863,16
3993,0.682,0.478,Breast Cancer,0.6000000000000001,2110,1
154664,0.53,0.87,Bipolar Disorder,0.6000000000000001,1516,16
1627,0.577,0.739,Bipolar Disorder,0.6000000000000001,1692,16
23316,0.585,0.739,Bipolar Disorder,0.6000000000000001,2111,16
2562,0.53,0.826,Bipolar Disorder,0.6000000000000001,910,16
598,0.392,0.913,Type 2 Diabetes,0.6000000000000001,432,0
6277,0.459,0.826,Type 2 Diabetes,0.6000000000000001,2112,0
84444,0.561,0.826,Colorectal Cancer,0.6000000000000001,2113,7
8626,0.399,0.87,Colorectal Cancer,0.6000000000000001,1168,7
3069,0.609,0.826,Breast Cancer,0.6000000000000001,2114,1
3290,0.488,0.957,Breast Cancer,0.6000000000000001,337,1
26269,0.609,0.739,Breast Cancer,0.6000000000000001,2115,1
6950,0.591,0.783,Breast Cancer,0.6000000000000001,2116,1
84033,0.595,0.609,Breast Cancer,0.6000000000000001,2117,1
24,0.461,0.913,Colorectal Cancer,0.6000000000000001,1995,7
10613,0.673,0.609,Amyotrophic Lateral Sclerosis (ALS),0.6000000000000001,2118,8
4094,0.48,0.87,Colorectal Cancer,0.6000000000000001,2119,7
1487,0.498,0.913,Colorectal Cancer,0.6000000000000001,2120,7
2018,0.581,0.652,Colorectal Cancer,0.6000000000000001,2121,7
9927,0.456,0.913,Amyotrophic Lateral Sclerosis (ALS),0.6000000000000001,2122,8
1789,0.424,0.913,Rheumatoid arthritis,0.6000000000000001,1138,10
8322,0.538,0.826,Colorectal Cancer,0.6000000000000001,2123,7
4319,0.492,0.87,Rheumatoid arthritis,0.6000000000000001,1699,10
54498,0.582,0.87,Breast Cancer,0.6000000000000001,2124,1
50,0.528,0.87,Breast Cancer,0.6000000000000001,2125,1
7139,0.491,0.87,Cardiovascular Diseases,0.6000000000000001,1128,12
199,0.499,0.87,Parkinson Disease,0.6000000000000001,1293,4
9826,0.657,0.652,Schizophrenias,0.6000000000000001,2126,14
7299,0.422,0.913,Schizophrenias,0.6000000000000001,2127,14
406989,0.482,0.913,Schizophrenias,0.6000000000000001,570,14
4297,0.425,0.913,Schizophrenias,0.6000000000000001,2128,14
4723,0.617,0.652,Schizophrenias,0.6000000000000001,2129,14
3061,0.596,0.783,Schizophrenias,0.6000000000000001,2130,14
10243,0.575,0.87,Schizophrenias,0.6000000000000001,2131,14
1454,0.56,0.826,Schizophrenias,0.6000000000000001,1475,14
6154,0.556,0.783,Sickle Cell Anemia,0.6000000000000001,2132,17
255239,0.566,0.739,Bipolar Disorder,0.6000000000000001,984,16
85415,0.704,0.522,Colorectal Cancer,0.6000000000000001,2133,7
1889,0.509,0.826,Type 2 Diabetes,0.6000000000000001,767,0
7818,0.641,0.652,Breast Cancer,0.6000000000000001,2134,1
7372,0.57,0.826,Breast Cancer,0.6000000000000001,1802,1
9472,0.618,0.783,Colorectal Cancer,0.6000000000000001,2135,7
654,0.495,0.87,Colorectal Cancer,0.6000000000000001,2050,7
5314,0.527,0.826,Colorectal Cancer,0.6000000000000001,2136,7
55616,0.689,0.261,Colorectal Cancer,0.6000000000000001,2137,7
154822,0.717,0.565,Colorectal Cancer,0.6000000000000001,2138,7
9877,0.831,0.261,Breast Cancer,0.6000000000000001,2139,1
9185,0.696,0.391,Breast Cancer,0.6000000000000001,2140,1
343,0.612,0.739,Breast Cancer,0.6000000000000001,2141,1
2071,0.506,0.913,Breast Cancer,0.6000000000000001,2142,1
1073,0.622,0.609,Breast Cancer,0.6000000000000001,2143,1
22982,0.693,0.522,Breast Cancer,0.6000000000000001,2144,1
23013,0.512,0.826,Breast Cancer,0.6000000000000001,2145,1
23236,0.541,0.826,Breast Cancer,0.6000000000000001,773,1
56121,0.696,0.391,Breast Cancer,0.6000000000000001,2146,1
64411,0.708,0.522,Breast Cancer,0.6000000000000001,2147,1
8076,0.539,0.783,Breast Cancer,0.6000000000000001,2148,1
914,0.477,0.783,Breast Cancer,0.6000000000000001,1065,1
1501,0.522,0.87,Colorectal Cancer,0.6000000000000001,1109,7
10347,0.577,0.696,Frontotemporal dementia,0.6000000000000001,138,11
10678,0.532,0.826,Rheumatoid arthritis,0.6000000000000001,2149,10
7849,0.427,0.87,Colorectal Cancer,0.6000000000000001,277,7
4049,0.414,0.913,Cystic Fibrosis,0.6000000000000001,678,5
1909,0.442,0.913,Cystic Fibrosis,0.6000000000000001,1211,5
3239,0.494,0.913,Rheumatoid arthritis,0.6000000000000001,2150,10
11202,0.56,0.783,Bipolar Disorder,0.6000000000000001,2151,16
154,0.421,0.957,Bipolar Disorder,0.6000000000000001,1052,16
29985,0.664,0.565,Bipolar Disorder,0.6000000000000001,2152,16
3133,0.523,0.87,Bipolar Disorder,0.6000000000000001,1872,16
3360,0.544,0.652,Bipolar Disorder,0.6000000000000001,1858,16
2274,0.572,0.783,Breast Cancer,0.6000000000000001,2153,1
4723,0.617,0.652,Bipolar Disorder,0.6000000000000001,2129,16
5320,0.472,0.87,Bipolar Disorder,0.6000000000000001,1115,16
5321,0.479,0.913,Bipolar Disorder,0.6000000000000001,1148,16
6303,0.502,0.87,Bipolar Disorder,0.6000000000000001,2154,16
8843,0.667,0.739,Bipolar Disorder,0.6000000000000001,2040,16
406957,0.567,0.826,Parkinson Disease,0.6000000000000001,2155,4
2775,0.525,0.87,Schizophrenias,0.6000000000000001,675,14
894,0.444,0.913,Schizophrenias,0.6000000000000001,771,14
9248,0.7,0.478,Schizophrenias,0.6000000000000001,1818,14
56990,0.708,0.739,Schizophrenias,0.6000000000000001,2156,14
6586,0.563,0.87,Schizophrenias,0.6000000000000001,2157,14
8490,0.579,0.652,Schizophrenias,0.6000000000000001,2158,14
2022,0.386,0.913,Systemic lupus erythematosus,0.6000000000000001,867,15
10327,0.498,0.913,Schizophrenias,0.6000000000000001,2159,14
10400,0.584,0.739,Schizophrenias,0.6000000000000001,2160,14
116285,0.751,0.391,Schizophrenias,0.6000000000000001,2161,14
1234,0.403,0.913,Schizophrenias,0.6000000000000001,537,14
1400,0.514,0.913,Schizophrenias,0.6000000000000001,2162,14
151295,0.869,0.174,Schizophrenias,0.6000000000000001,2163,14
3587,0.533,0.826,Schizophrenias,0.6000000000000001,2164,14
3785,0.496,0.87,Schizophrenias,0.6000000000000001,109,14
406927,0.581,0.696,Colorectal Cancer,0.6000000000000001,2165,7
221458,0.645,0.652,Type 2 Diabetes,0.6000000000000001,2166,0
55876,0.566,0.826,Breast Cancer,0.6000000000000001,2167,1
3313,0.439,0.913,Schizophrenias,0.6000000000000001,454,14
10399,0.519,0.913,Bipolar Disorder,0.6000000000000001,2168,16
270,0.563,0.87,Colorectal Cancer,0.6000000000000001,2169,7
115426,0.652,0.478,Colorectal Cancer,0.6000000000000001,2170,7
1512,0.542,0.783,Colorectal Cancer,0.6000000000000001,1375,7
4179,0.472,0.826,Colorectal Cancer,0.6000000000000001,2171,7
10249,0.598,0.783,Bipolar Disorder,0.6000000000000001,2172,16
128674,0.513,0.913,Bipolar Disorder,0.6000000000000001,2173,16
1826,0.633,0.739,Bipolar Disorder,0.6000000000000001,2174,16
1959,0.525,0.87,Bipolar Disorder,0.6000000000000001,1530,16
283871,0.551,0.826,Bipolar Disorder,0.6000000000000001,2175,16
2901,0.679,0.739,Bipolar Disorder,0.6000000000000001,1861,16
2914,0.6,0.739,Bipolar Disorder,0.6000000000000001,1061,16
2952,0.389,0.957,Bipolar Disorder,0.6000000000000001,332,16
406994,0.562,0.87,Bipolar Disorder,0.6000000000000001,2176,16
468,0.472,0.913,Bipolar Disorder,0.6000000000000001,1714,16
4837,0.509,0.826,Bipolar Disorder,0.6000000000000001,2177,16
5289,0.415,0.913,Bipolar Disorder,0.6000000000000001,1926,16
5522,0.689,0.783,Bipolar Disorder,0.6000000000000001,2178,16
5664,0.474,0.87,Bipolar Disorder,0.6000000000000001,73,16
6281,0.54,0.913,Bipolar Disorder,0.6000000000000001,2179,16
84539,0.693,0.478,Bipolar Disorder,0.6000000000000001,2180,16
9223,0.641,0.696,Bipolar Disorder,0.6000000000000001,2181,16
84823,0.564,0.739,Colorectal Cancer,0.6000000000000001,2182,7
9444,0.542,0.826,Colorectal Cancer,0.6000000000000001,724,7
6579,0.58,0.783,Colorectal Cancer,0.6000000000000001,2183,7
6712,0.6,0.696,Colorectal Cancer,0.6000000000000001,2184,7
10963,0.553,0.826,Colorectal Cancer,0.6000000000000001,2185,7
55544,0.641,0.609,Colorectal Cancer,0.6000000000000001,2186,7
6531,0.432,0.957,Breast Cancer,0.6000000000000001,189,1
6916,0.554,0.739,Breast Cancer,0.6000000000000001,2187,1
137872,0.673,0.348,Breast Cancer,0.6000000000000001,2188,1
286053,0.647,0.783,Breast Cancer,0.6000000000000001,2189,1
3680,0.583,0.826,Breast Cancer,0.6000000000000001,2190,1
3684,0.407,0.913,Schizophrenias,0.6000000000000001,423,14
4010,0.506,0.826,Schizophrenias,0.6000000000000001,2191,14
406952,0.45,0.913,Schizophrenias,0.6000000000000001,2192,14
472,0.352,0.913,Schizophrenias,0.6000000000000001,48,14
56301,0.637,0.739,Schizophrenias,0.6000000000000001,2193,14
159,0.783,0.348,Schizophrenias,0.6000000000000001,2194,14
2018,0.581,0.652,Schizophrenias,0.6000000000000001,2121,14
100303453,0.783,0.174,Schizophrenias,0.6000000000000001,2195,14
100616496,0.935,0.043,Schizophrenias,0.6000000000000001,2196,14
10771,0.602,0.739,Schizophrenias,0.6000000000000001,2197,14
59283,0.738,0.348,Schizophrenias,0.6000000000000001,2198,14
60,0.426,0.913,Schizophrenias,0.6000000000000001,1694,14
613212,0.758,0.261,Schizophrenias,0.6000000000000001,2199,14
7518,0.51,0.913,Schizophrenias,0.6000000000000001,2200,14
3047,0.589,0.826,Parkinson Disease,0.6000000000000001,2201,4
7171,0.629,0.696,Breast Cancer,0.6000000000000001,2202,1
79759,0.629,0.739,Breast Cancer,0.6000000000000001,2203,1
25788,0.652,0.565,Colorectal Cancer,0.6000000000000001,1742,7
8621,0.572,0.826,Prostate Cancer,0.6000000000000001,2204,20
9411,0.641,0.696,Breast Cancer,0.6000000000000001,2205,1
1066,0.566,0.783,Colorectal Cancer,0.6000000000000001,2206,7
84866,0.733,0.304,Breast Cancer,0.6000000000000001,2207,1
3977,0.489,0.87,Schizophrenias,0.6000000000000001,1878,14
79770,0.6,0.739,Breast Cancer,0.6000000000000001,2208,1
284119,0.526,0.826,Breast Cancer,0.6000000000000001,2209,1
325,0.486,0.87,Breast Cancer,0.6000000000000001,2210,1
1662,0.696,0.478,Breast Cancer,0.6000000000000001,2211,1
23528,0.662,0.522,Breast Cancer,0.6000000000000001,2212,1
23064,0.551,0.826,Frontotemporal dementia,0.6000000000000001,639,11
84896,0.581,0.783,Colorectal Cancer,0.6000000000000001,2213,7
8728,0.627,0.696,Colorectal Cancer,0.6000000000000001,2214,7
5789,0.534,0.957,Colorectal Cancer,0.6000000000000001,1222,7
3235,0.625,0.478,Colorectal Cancer,0.6000000000000001,2215,7
140628,0.534,0.783,Colorectal Cancer,0.6000000000000001,2216,7
51147,0.591,0.652,Colorectal Cancer,0.6000000000000001,2217,7
5141,0.528,0.87,Bipolar Disorder,0.6000000000000001,1451,16
57132,0.869,0.13,Bipolar Disorder,0.6000000000000001,2218,16
9026,0.673,0.696,Bipolar Disorder,0.6000000000000001,2219,16
10255,0.738,0.609,Bipolar Disorder,0.6000000000000001,2220,16
144717,0.869,0.304,Bipolar Disorder,0.6000000000000001,2221,16
1493,0.354,0.957,Bipolar Disorder,0.6000000000000001,90,16
3309,0.425,0.957,Bipolar Disorder,0.6000000000000001,2222,16
3337,0.46,0.913,Bipolar Disorder,0.6000000000000001,2223,16
3786,0.561,0.783,Bipolar Disorder,0.6000000000000001,2224,16
57595,0.583,0.826,Breast Cancer,0.6000000000000001,2225,1
19,0.441,0.913,Schizophrenias,0.6000000000000001,361,14
239,0.535,0.87,Schizophrenias,0.6000000000000001,2226,14
2643,0.492,0.913,Schizophrenias,0.6000000000000001,1688,14
3098,0.444,0.87,Schizophrenias,0.6000000000000001,564,14
3720,0.534,0.87,Schizophrenias,0.6000000000000001,2227,14
427,0.488,0.913,Schizophrenias,0.6000000000000001,2228,14
4762,0.615,0.783,Schizophrenias,0.6000000000000001,2229,14
4837,0.509,0.826,Schizophrenias,0.6000000000000001,2177,14
54210,0.47,0.913,Schizophrenias,0.6000000000000001,2230,14
6891,0.497,0.87,Schizophrenias,0.6000000000000001,696,14
6999,0.555,0.87,Schizophrenias,0.6000000000000001,1480,14
9223,0.641,0.696,Schizophrenias,0.6000000000000001,2181,14
9373,0.56,0.783,Schizophrenias,0.6000000000000001,2231,14
114784,0.657,0.609,Schizophrenias,0.6000000000000001,2232,14
134,0.524,0.87,Schizophrenias,0.6000000000000001,2233,14
1432,0.379,0.913,Schizophrenias,0.6000000000000001,615,14
987,0.524,0.826,Breast Cancer,0.6000000000000001,2234,1
5970,0.398,0.957,Schizophrenias,0.6000000000000001,599,14
8087,0.582,0.826,Breast Cancer,0.6000000000000001,2235,1
54600,0.59,0.696,Breast Cancer,0.6000000000000001,2236,1
5627,0.421,0.957,Colorectal Cancer,0.6000000000000001,2237,7
93099,0.704,0.348,Colorectal Cancer,0.6000000000000001,2238,7
57468,0.525,0.783,Colorectal Cancer,0.6000000000000001,441,7
2936,0.446,0.957,Amyotrophic Lateral Sclerosis (ALS),0.6000000000000001,2239,8
196528,0.502,0.826,Colorectal Cancer,0.6000000000000001,2240,7
9154,0.641,0.739,Breast Cancer,0.6000000000000001,2241,1
10045,0.727,0.522,Breast Cancer,0.6000000000000001,2242,1
55554,0.647,0.565,Breast Cancer,0.6000000000000001,2243,1
4948,0.519,0.87,Breast Cancer,0.6000000000000001,2244,1
22878,0.689,0.522,Breast Cancer,0.6000000000000001,2245,1
23503,0.573,0.696,Breast Cancer,0.6000000000000001,2246,1
26060,0.596,0.739,Breast Cancer,0.6000000000000001,2247,1
1857,0.522,0.783,Breast Cancer,0.6000000000000001,2248,1
10139,0.673,0.652,Breast Cancer,0.6000000000000001,2249,1
7145,0.542,0.826,Breast Cancer,0.6000000000000001,2250,1
6203,0.733,0.565,Breast Cancer,0.6000000000000001,2251,1
1288,0.595,0.652,Colorectal Cancer,0.6000000000000001,2252,7
1776,0.507,0.826,Colorectal Cancer,0.6000000000000001,642,7
256536,0.676,0.652,Colorectal Cancer,0.6000000000000001,2088,7
55818,0.554,0.826,Colorectal Cancer,0.6000000000000001,1216,7
